Data taken from the website: http://massey.dur.ac.uk/drf/HD_H/H-HD.rate_coefficients
   10
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000   128.400
      0.000     0.000     0.000     0.000     0.000     2.000     0.000     2.000     2.000   384.200
      0.000     0.000     0.000     0.000     0.000     3.000     0.000     3.000     3.000   765.900
      0.000     0.000     0.000     0.000     0.000     4.000     0.000     4.000     4.000  1270.700
      0.000     0.000     0.000     0.000     0.000     5.000     0.000     5.000     5.000  1895.300
      0.000     0.000     0.000     0.000     0.000     6.000     0.000     6.000     6.000  2635.800
      0.000     0.000     0.000     0.000     0.000     7.000     0.000     7.000     7.000  3487.500
      0.000     0.000     0.000     0.000     0.000     8.000     0.000     8.000     8.000  4445.100
      0.000     0.000     0.000     0.000     0.000     9.000     0.000     9.000     9.000  5503.300



 1.6D-12 8.3D-12 7.5D-11 1.8D-09 8.5D-11 7.7D-12 7.6D-13 1.3D-13 2.4D-14 3.8D-15
 1.5D-13 5.1D-13 4.5D-12 5.4D-11 1.8D-09 7.6D-11 6.4D-12 6.4D-13 1.1D-13 1.5D-14
 1.3D-14 4.2D-14 2.3D-13 2.5D-12 3.9D-11 1.8D-09 6.5D-11 5.1D-12 5.2D-13 7.0D-14
 1.1D-15 3.5D-15 1.6D-14 1.0D-13 1.4D-12 2.8D-11 1.8D-09 5.6D-11 4.0D-12 3.6D-13
 1.2D-16 2.3D-16 1.1D-15 6.1D-15 4.9D-14 7.6D-13 2.0D-11 1.9D-09 4.7D-11 2.6D-12
 7.9D-18 1.8D-17 6.5D-17 3.5D-16 2.5D-15 2.3D-14 4.2D-13 1.4D-11 1.9D-09 3.6D-11
 4.2D-19 8.2D-19 2.7D-18 1.4D-17 8.7D-17 8.0D-16 9.8D-15 2.0D-13 9.2D-12 1.9D-09



T = 740. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.7D-09 7.6D-11 7.1D-12 6.9D-13 1.1D-13 1.8D-14 3.7D-15 1.1D-15 2.5D-16 5.3D-17
 1.9D-10 1.7D-09 9.2D-11 9.0D-12 8.9D-13 1.5D-13 2.9D-14 5.6D-15 1.4D-15 2.6D-16
 2.1D-11 1.1D-10 1.7D-09 9.3D-11 8.9D-12 9.0D-13 1.5D-13 3.0D-14 6.0D-15 9.8D-16
 1.7D-12 8.9D-12 7.8D-11 1.8D-09 8.7D-11 8.0D-12 8.1D-13 1.4D-13 2.7D-14 4.3D-15
 1.7D-13 5.7D-13 4.9D-12 5.7D-11 1.8D-09 7.8D-11 6.7D-12 6.8D-13 1.2D-13 1.6D-14
 1.5D-14 4.9D-14 2.6D-13 2.7D-12 4.1D-11 1.8D-09 6.7D-11 5.4D-12 5.6D-13 7.6D-14
 1.4D-15 4.2D-15 1.8D-14 1.2D-13 1.5D-12 2.9D-11 1.9D-09 5.7D-11 4.2D-12 3.9D-13
 1.5D-16 3.0D-16 1.4D-15 7.4D-15 5.7D-14 8.5D-13 2.1D-11 1.9D-09 4.8D-11 2.8D-12
 1.0D-17 2.4D-17 8.4D-17 4.5D-16 3.0D-15 2.8D-14 4.7D-13 1.5D-11 1.9D-09 3.7D-11
 5.9D-19 1.1D-18 3.7D-18 1.9D-17 1.1D-16 1.0D-15 1.2D-14 2.3D-13 1.0D-11 1.9D-09



T = 760. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.7D-09 7.7D-11 7.3D-12 7.3D-13 1.2D-13 2.0D-14 4.2D-15 1.3D-15 2.8D-16 6.0D-17
 2.0D-10 1.7D-09 9.4D-11 9.3D-12 9.4D-13 1.6D-13 3.1D-14 6.2D-15 1.6D-15 2.9D-16
 2.2D-11 1.1D-10 1.8D-09 9.5D-11 9.3D-12 9.5D-13 1.6D-13 3.3D-14 6.7D-15 1.1D-15
 1.9D-12 9.4D-12 8.1D-11 1.8D-09 8.9D-11 8.3D-12 8.6D-13 1.5D-13 2.9D-14 4.8D-15
 2.0D-13 6.3D-13 5.2D-12 5.9D-11 1.8D-09 8.0D-11 7.0D-12 7.3D-13 1.3D-13 1.8D-14
 1.8D-14 5.7D-14 2.9D-13 3.0D-12 4.3D-11 1.8D-09 6.9D-11 5.6D-12 6.0D-13 8.3D-14
 1.7D-15 5.0D-15 2.2D-14 1.4D-13 1.7D-12 3.1D-11 1.9D-09 5.9D-11 4.4D-12 4.1D-13
 1.9D-16 3.7D-16 1.7D-15 8.9D-15 6.6D-14 9.4D-13 2.2D-11 1.9D-09 5.0D-11 2.9D-12
 1.4D-17 3.1D-17 1.1D-16 5.6D-16 3.7D-15 3.3D-14 5.3D-13 1.6D-11 1.9D-09 3.9D-11
 8.2D-19 1.6D-18 5.0D-18 2.6D-17 1.5D-16 1.3D-15 1.4D-14 2.6D-13 1.1D-11 1.9D-09



T = 780. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.7D-09 7.9D-11 7.6D-12 7.7D-13 1.3D-13 2.1D-14 4.6D-15 1.4D-15 3.1D-16 6.8D-17
 2.0D-10 1.8D-09 9.6D-11 9.6D-12 9.9D-13 1.7D-13 3.4D-14 6.9D-15 1.8D-15 3.3D-16
 2.3D-11 1.2D-10 1.8D-09 9.7D-11 9.6D-12 1.0D-12 1.8D-13 3.6D-14 7.5D-15 1.2D-15
 2.0D-12 9.9D-12 8.3D-11 1.8D-09 9.1D-11 8.6D-12 9.1D-13 1.6D-13 3.2D-14 5.4D-15
 2.2D-13 6.9D-13 5.6D-12 6.2D-11 1.8D-09 8.2D-11 7.3D-12 7.8D-13 1.4D-13 2.0D-14
 2.1D-14 6.5D-14 3.2D-13 3.2D-12 4.5D-11 1.9D-09 7.1D-11 5.8D-12 6.5D-13 9.1D-14
 2.1D-15 6.0D-15 2.5D-14 1.5D-13 1.8D-12 3.3D-11 1.9D-09 6.1D-11 4.6D-12 4.4D-13
 2.4D-16 4.7D-16 2.0D-15 1.1D-14 7.6D-14 1.0D-12 2.4D-11 1.9D-09 5.2D-11 3.1D-12
 1.8D-17 4.0D-17 1.4D-16 7.0D-16 4.5D-15 3.8D-14 5.9D-13 1.7D-11 1.9D-09 4.0D-11
 1.1D-18 2.1D-18 6.7D-18 3.4D-17 1.9D-16 1.5D-15 1.6D-14 2.9D-13 1.2D-11 1.9D-09



T = 800. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.0D-11 7.8D-12 8.1D-13 1.4D-13 2.3D-14 5.2D-15 1.6D-15 3.5D-16 7.8D-17
 2.1D-10 1.8D-09 9.8D-11 1.0D-11 1.0D-12 1.8D-13 3.7D-14 7.7D-15 2.0D-15 3.7D-16
 2.4D-11 1.2D-10 1.8D-09 9.9D-11 1.0D-11 1.1D-12 1.9D-13 3.9D-14 8.4D-15 1.4D-15
 2.2D-12 1.0D-11 8.6D-11 1.8D-09 9.3D-11 8.9D-12 9.7D-13 1.8D-13 3.5D-14 6.0D-15
 2.5D-13 7.5D-13 5.9D-12 6.4D-11 1.8D-09 8.4D-11 7.5D-12 8.3D-13 1.5D-13 2.2D-14
 2.4D-14 7.4D-14 3.6D-13 3.4D-12 4.7D-11 1.9D-09 7.3D-11 6.1D-12 6.9D-13 9.9D-14
 2.5D-15 7.0D-15 3.0D-14 1.7D-13 2.0D-12 3.4D-11 1.9D-09 6.3D-11 4.8D-12 4.8D-13
 3.0D-16 5.8D-16 2.4D-15 1.3D-14 8.6D-14 1.1D-12 2.5D-11 1.9D-09 5.3D-11 3.2D-12
 2.3D-17 5.1D-17 1.8D-16 8.6D-16 5.4D-15 4.4D-14 6.5D-13 1.8D-11 1.9D-09 4.1D-11
 1.5D-18 2.9D-18 8.8D-18 4.4D-17 2.3D-16 1.9D-15 1.9D-14 3.3D-13 1.2D-11 2.0D-09



T = 820. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.2D-11 8.1D-12 8.5D-13 1.5D-13 2.5D-14 5.7D-15 1.7D-15 3.9D-16 8.8D-17
 2.1D-10 1.8D-09 1.0D-10 1.0D-11 1.1D-12 2.0D-13 4.0D-14 8.6D-15 2.2D-15 4.2D-16
 2.5D-11 1.2D-10 1.8D-09 1.0D-10 1.0D-11 1.1D-12 2.0D-13 4.3D-14 9.3D-15 1.6D-15
 2.3D-12 1.1D-11 8.9D-11 1.8D-09 9.5D-11 9.3D-12 1.0D-12 1.9D-13 3.8D-14 6.7D-15
 2.8D-13 8.2D-13 6.3D-12 6.6D-11 1.9D-09 8.6D-11 7.8D-12 8.8D-13 1.6D-13 2.4D-14
 2.8D-14 8.5D-14 3.9D-13 3.7D-12 4.9D-11 1.9D-09 7.5D-11 6.3D-12 7.4D-13 1.1D-13
 3.0D-15 8.2D-15 3.4D-14 1.9D-13 2.1D-12 3.6D-11 1.9D-09 6.5D-11 5.0D-12 5.1D-13
 3.7D-16 7.1D-16 2.9D-15 1.5D-14 9.8D-14 1.2D-12 2.6D-11 2.0D-09 5.5D-11 3.3D-12
 3.0D-17 6.5D-17 2.2D-16 1.1D-15 6.5D-15 5.1D-14 7.2D-13 1.9D-11 2.0D-09 4.3D-11
 2.0D-18 3.8D-18 1.1D-17 5.6D-17 2.9D-16 2.3D-15 2.3D-14 3.6D-13 1.3D-11 2.0D-09



T = 840. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.3D-11 8.3D-12 8.9D-13 1.6D-13 2.8D-14 6.3D-15 1.9D-15 4.4D-16 9.9D-17
 2.1D-10 1.8D-09 1.0D-10 1.1D-11 1.2D-12 2.1D-13 4.4D-14 9.5D-15 2.5D-15 4.8D-16
 2.6D-11 1.2D-10 1.8D-09 1.0D-10 1.1D-11 1.2D-12 2.2D-13 4.7D-14 1.0D-14 1.7D-15
 2.5D-12 1.2D-11 9.1D-11 1.9D-09 9.7D-11 9.6D-12 1.1D-12 2.1D-13 4.2D-14 7.4D-15
 3.1D-13 9.0D-13 6.7D-12 6.9D-11 1.9D-09 8.8D-11 8.1D-12 9.4D-13 1.8D-13 2.7D-14
 3.2D-14 9.6D-14 4.3D-13 3.9D-12 5.1D-11 1.9D-09 7.7D-11 6.6D-12 7.8D-13 1.2D-13
 3.6D-15 9.6D-15 3.9D-14 2.2D-13 2.3D-12 3.8D-11 1.9D-09 6.6D-11 5.2D-12 5.4D-13
 4.6D-16 8.7D-16 3.5D-15 1.7D-14 1.1D-13 1.4D-12 2.8D-11 2.0D-09 5.7D-11 3.5D-12
 3.8D-17 8.3D-17 2.8D-16 1.3D-15 7.7D-15 5.8D-14 7.9D-13 2.1D-11 2.0D-09 4.4D-11
 2.7D-18 5.0D-18 1.5D-17 7.2D-17 3.6D-16 2.7D-15 2.6D-14 4.0D-13 1.4D-11 2.0D-09



T = 860. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.5D-11 8.6D-12 9.4D-13 1.7D-13 3.0D-14 7.0D-15 2.1D-15 4.9D-16 1.1D-16
 2.2D-10 1.8D-09 1.0D-10 1.1D-11 1.2D-12 2.3D-13 4.8D-14 1.1D-14 2.8D-15 5.4D-16
 2.8D-11 1.3D-10 1.8D-09 1.0D-10 1.1D-11 1.3D-12 2.4D-13 5.1D-14 1.1D-14 1.9D-15
 2.7D-12 1.2D-11 9.4D-11 1.9D-09 9.9D-11 9.9D-12 1.1D-12 2.2D-13 4.6D-14 8.3D-15
 3.5D-13 9.7D-13 7.1D-12 7.1D-11 1.9D-09 9.0D-11 8.4D-12 9.9D-13 1.9D-13 2.9D-14
 3.6D-14 1.1D-13 4.8D-13 4.2D-12 5.3D-11 1.9D-09 7.9D-11 6.9D-12 8.3D-13 1.3D-13
 4.2D-15 1.1D-14 4.5D-14 2.4D-13 2.5D-12 3.9D-11 2.0D-09 6.8D-11 5.4D-12 5.8D-13
 5.5D-16 1.1D-15 4.1D-15 2.0D-14 1.3D-13 1.5D-12 2.9D-11 2.0D-09 5.8D-11 3.7D-12
 4.8D-17 1.0D-16 3.5D-16 1.5D-15 9.1D-15 6.6D-14 8.7D-13 2.2D-11 2.0D-09 4.5D-11
 3.5D-18 6.5D-18 1.9D-17 9.1D-17 4.5D-16 3.3D-15 3.0D-14 4.4D-13 1.5D-11 2.0D-09



T = 880. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.6D-11 8.9D-12 9.8D-13 1.8D-13 3.2D-14 7.7D-15 2.3D-15 5.5D-16 1.3D-16
 2.2D-10 1.8D-09 1.0D-10 1.1D-11 1.3D-12 2.5D-13 5.1D-14 1.2D-14 3.1D-15 6.0D-16
 2.9D-11 1.3D-10 1.9D-09 1.1D-10 1.1D-11 1.3D-12 2.5D-13 5.5D-14 1.3D-14 2.1D-15
 2.9D-12 1.3D-11 9.7D-11 1.9D-09 1.0D-10 1.0D-11 1.2D-12 2.4D-13 5.0D-14 9.1D-15
 3.8D-13 1.1D-12 7.4D-12 7.3D-11 1.9D-09 9.2D-11 8.7D-12 1.0D-12 2.1D-13 3.2D-14
 4.1D-14 1.2D-13 5.2D-13 4.5D-12 5.5D-11 1.9D-09 8.1D-11 7.1D-12 8.8D-13 1.4D-13
 5.0D-15 1.3D-14 5.1D-14 2.7D-13 2.7D-12 4.1D-11 2.0D-09 7.0D-11 5.7D-12 6.1D-13
 6.7D-16 1.3D-15 4.8D-15 2.3D-14 1.4D-13 1.6D-12 3.1D-11 2.0D-09 6.0D-11 3.8D-12
 6.0D-17 1.3D-16 4.3D-16 1.8D-15 1.1D-14 7.5D-14 9.5D-13 2.3D-11 2.0D-09 4.7D-11
 4.6D-18 8.5D-18 2.4D-17 1.1D-16 5.5D-16 3.9D-15 3.4D-14 4.9D-13 1.6D-11 2.0D-09



T = 900. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.7D-11 9.1D-12 1.0D-12 1.9D-13 3.5D-14 8.5D-15 2.6D-15 6.1D-16 1.4D-16
 2.3D-10 1.8D-09 1.1D-10 1.2D-11 1.3D-12 2.6D-13 5.6D-14 1.3D-14 3.4D-15 6.7D-16
 3.0D-11 1.3D-10 1.9D-09 1.1D-10 1.2D-11 1.4D-12 2.7D-13 5.9D-14 1.4D-14 2.4D-15
 3.1D-12 1.3D-11 9.9D-11 1.9D-09 1.0D-10 1.1D-11 1.3D-12 2.6D-13 5.4D-14 1.0D-14
 4.2D-13 1.1D-12 7.8D-12 7.6D-11 1.9D-09 9.4D-11 9.0D-12 1.1D-12 2.2D-13 3.5D-14
 4.7D-14 1.4D-13 5.7D-13 4.7D-12 5.7D-11 2.0D-09 8.3D-11 7.4D-12 9.4D-13 1.5D-13
 5.9D-15 1.5D-14 5.8D-14 3.0D-13 2.9D-12 4.3D-11 2.0D-09 7.2D-11 5.9D-12 6.5D-13
 8.0D-16 1.5D-15 5.6D-15 2.7D-14 1.6D-13 1.7D-12 3.2D-11 2.0D-09 6.2D-11 4.0D-12
 7.5D-17 1.6D-16 5.2D-16 2.2D-15 1.2D-14 8.5D-14 1.0D-12 2.4D-11 2.0D-09 4.8D-11
 5.9D-18 1.1D-17 3.1D-17 1.4D-16 6.7D-16 4.6D-15 3.9D-14 5.4D-13 1.7D-11 2.1D-09



T = 920. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 8.9D-11 9.4D-12 1.1D-12 2.1D-13 3.8D-14 9.3D-15 2.8D-15 6.8D-16 1.6D-16
 2.3D-10 1.9D-09 1.1D-10 1.2D-11 1.4D-12 2.8D-13 6.0D-14 1.4D-14 3.7D-15 7.5D-16
 3.1D-11 1.4D-10 1.9D-09 1.1D-10 1.2D-11 1.5D-12 2.9D-13 6.4D-14 1.5D-14 2.6D-15
 3.3D-12 1.4D-11 1.0D-10 1.9D-09 1.1D-10 1.1D-11 1.3D-12 2.7D-13 5.8D-14 1.1D-14
 4.7D-13 1.2D-12 8.2D-12 7.8D-11 1.9D-09 9.6D-11 9.3D-12 1.2D-12 2.4D-13 3.8D-14
 5.3D-14 1.5D-13 6.2D-13 5.0D-12 5.9D-11 2.0D-09 8.5D-11 7.7D-12 9.9D-13 1.6D-13
 6.9D-15 1.7D-14 6.6D-14 3.3D-13 3.1D-12 4.5D-11 2.0D-09 7.3D-11 6.1D-12 6.9D-13
 9.6D-16 1.8D-15 6.6D-15 3.0D-14 1.8D-13 1.9D-12 3.4D-11 2.0D-09 6.3D-11 4.1D-12
 9.3D-17 1.9D-16 6.3D-16 2.6D-15 1.4D-14 9.6D-14 1.1D-12 2.5D-11 2.0D-09 5.0D-11
 7.6D-18 1.4D-17 3.8D-17 1.8D-16 8.0D-16 5.4D-15 4.5D-14 5.8D-13 1.8D-11 2.1D-09



T = 940. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.8D-09 9.0D-11 9.6D-12 1.1D-12 2.2D-13 4.1D-14 1.0D-14 3.1D-15 7.6D-16 1.8D-16
 2.4D-10 1.9D-09 1.1D-10 1.2D-11 1.5D-12 3.0D-13 6.4D-14 1.5D-14 4.1D-15 8.4D-16
 3.2D-11 1.4D-10 1.9D-09 1.1D-10 1.2D-11 1.5D-12 3.1D-13 6.9D-14 1.7D-14 2.9D-15
 3.5D-12 1.5D-11 1.0D-10 1.9D-09 1.1D-10 1.1D-11 1.4D-12 2.9D-13 6.3D-14 1.2D-14
 5.1D-13 1.3D-12 8.7D-12 8.0D-11 2.0D-09 9.8D-11 9.6D-12 1.2D-12 2.6D-13 4.1D-14
 6.0D-14 1.7D-13 6.7D-13 5.3D-12 6.1D-11 2.0D-09 8.6D-11 7.9D-12 1.0D-12 1.7D-13
 8.1D-15 1.9D-14 7.4D-14 3.6D-13 3.3D-12 4.6D-11 2.0D-09 7.5D-11 6.4D-12 7.3D-13
 1.1D-15 2.2D-15 7.6D-15 3.5D-14 1.9D-13 2.0D-12 3.5D-11 2.0D-09 6.5D-11 4.3D-12
 1.1D-16 2.4D-16 7.6D-16 3.1D-15 1.7D-14 1.1D-13 1.2D-12 2.7D-11 2.1D-09 5.1D-11
 9.7D-18 1.7D-17 4.8D-17 2.1D-16 9.6D-16 6.2D-15 5.1D-14 6.4D-13 1.8D-11 2.1D-09



T = 960. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.1D-11 9.9D-12 1.2D-12 2.3D-13 4.4D-14 1.1D-14 3.4D-15 8.4D-16 2.0D-16
 2.4D-10 1.9D-09 1.1D-10 1.3D-11 1.5D-12 3.2D-13 6.9D-14 1.7D-14 4.5D-15 9.3D-16
 3.3D-11 1.4D-10 1.9D-09 1.1D-10 1.3D-11 1.6D-12 3.3D-13 7.4D-14 1.9D-14 3.2D-15
 3.7D-12 1.5D-11 1.1D-10 1.9D-09 1.1D-10 1.2D-11 1.5D-12 3.1D-13 6.8D-14 1.3D-14
 5.6D-13 1.4D-12 9.1D-12 8.3D-11 2.0D-09 1.0D-10 9.9D-12 1.3D-12 2.8D-13 4.5D-14
 6.7D-14 1.9D-13 7.3D-13 5.6D-12 6.3D-11 2.0D-09 8.8D-11 8.2D-12 1.1D-12 1.8D-13
 9.3D-15 2.2D-14 8.3D-14 3.9D-13 3.5D-12 4.8D-11 2.0D-09 7.7D-11 6.6D-12 7.7D-13
 1.3D-15 2.6D-15 8.7D-15 3.9D-14 2.1D-13 2.1D-12 3.7D-11 2.1D-09 6.7D-11 4.5D-12
 1.4D-16 2.9D-16 9.2D-16 3.6D-15 1.9D-14 1.2D-13 1.3D-12 2.8D-11 2.1D-09 5.2D-11
 1.2D-17 2.2D-17 5.9D-17 2.6D-16 1.1D-15 7.2D-15 5.7D-14 6.9D-13 1.9D-11 2.1D-09



T = 980. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.3D-11 1.0D-11 1.2D-12 2.5D-13 4.7D-14 1.2D-14 3.7D-15 9.3D-16 2.2D-16
 2.4D-10 1.9D-09 1.1D-10 1.3D-11 1.6D-12 3.4D-13 7.4D-14 1.9D-14 5.0D-15 1.0D-15
 3.4D-11 1.5D-10 1.9D-09 1.2D-10 1.3D-11 1.7D-12 3.5D-13 7.9D-14 2.0D-14 3.5D-15
 3.9D-12 1.6D-11 1.1D-10 2.0D-09 1.1D-10 1.2D-11 1.5D-12 3.3D-13 7.3D-14 1.5D-14
 6.1D-13 1.5D-12 9.5D-12 8.5D-11 2.0D-09 1.0D-10 1.0D-11 1.4D-12 2.9D-13 4.8D-14
 7.5D-14 2.1D-13 7.8D-13 5.9D-12 6.5D-11 2.0D-09 9.0D-11 8.5D-12 1.2D-12 1.9D-13
 1.1D-14 2.5D-14 9.2D-14 4.3D-13 3.7D-12 5.0D-11 2.0D-09 7.9D-11 6.8D-12 8.2D-13
 1.6D-15 3.0D-15 1.0D-14 4.4D-14 2.4D-13 2.3D-12 3.8D-11 2.1D-09 6.8D-11 4.6D-12
 1.7D-16 3.5D-16 1.1D-15 4.2D-15 2.2D-14 1.3D-13 1.4D-12 2.9D-11 2.1D-09 5.4D-11
 1.5D-17 2.7D-17 7.2D-17 3.2D-16 1.4D-15 8.4D-15 6.4D-14 7.5D-13 2.0D-11 2.1D-09



T = 1000. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.4D-11 1.0D-11 1.3D-12 2.6D-13 5.1D-14 1.3D-14 4.0D-15 1.0D-15 2.4D-16
 2.5D-10 1.9D-09 1.1D-10 1.3D-11 1.7D-12 3.6D-13 8.0D-14 2.0D-14 5.5D-15 1.2D-15
 3.5D-11 1.5D-10 1.9D-09 1.2D-10 1.3D-11 1.7D-12 3.8D-13 8.5D-14 2.2D-14 3.9D-15
 4.1D-12 1.6D-11 1.1D-10 2.0D-09 1.1D-10 1.2D-11 1.6D-12 3.5D-13 7.9D-14 1.6D-14
 6.6D-13 1.6D-12 9.9D-12 8.7D-11 2.0D-09 1.0D-10 1.1D-11 1.4D-12 3.1D-13 5.2D-14
 8.4D-14 2.3D-13 8.4D-13 6.2D-12 6.8D-11 2.0D-09 9.2D-11 8.7D-12 1.2D-12 2.1D-13
 1.2D-14 2.8D-14 1.0D-13 4.6D-13 3.9D-12 5.2D-11 2.1D-09 8.0D-11 7.1D-12 8.6D-13
 1.8D-15 3.5D-15 1.1D-14 5.0D-14 2.6D-13 2.4D-12 4.0D-11 2.1D-09 7.0D-11 4.8D-12
 2.1D-16 4.1D-16 1.3D-15 4.8D-15 2.5D-14 1.5D-13 1.5D-12 3.0D-11 2.1D-09 5.5D-11
 1.9D-17 3.4D-17 8.8D-17 3.8D-16 1.6D-15 9.6D-15 7.2D-14 8.1D-13 2.1D-11 2.2D-09



T = 1020. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.5D-11 1.1D-11 1.3D-12 2.8D-13 5.4D-14 1.4D-14 4.4D-15 1.1D-15 2.7D-16
 2.5D-10 1.9D-09 1.2D-10 1.4D-11 1.8D-12 3.8D-13 8.5D-14 2.2D-14 6.0D-15 1.3D-15
 3.6D-11 1.5D-10 1.9D-09 1.2D-10 1.4D-11 1.8D-12 4.0D-13 9.1D-14 2.4D-14 4.3D-15
 4.4D-12 1.7D-11 1.1D-10 2.0D-09 1.1D-10 1.3D-11 1.7D-12 3.8D-13 8.4D-14 1.7D-14
 7.2D-13 1.7D-12 1.0D-11 8.9D-11 2.0D-09 1.0D-10 1.1D-11 1.5D-12 3.3D-13 5.6D-14
 9.3D-14 2.5D-13 9.1D-13 6.5D-12 7.0D-11 2.0D-09 9.4D-11 9.0D-12 1.3D-12 2.2D-13
 1.4D-14 3.2D-14 1.1D-13 5.0D-13 4.1D-12 5.4D-11 2.1D-09 8.2D-11 7.3D-12 9.1D-13
 2.2D-15 4.1D-15 1.3D-14 5.6D-14 2.8D-13 2.6D-12 4.1D-11 2.1D-09 7.1D-11 5.0D-12
 2.5D-16 4.9D-16 1.5D-15 5.6D-15 2.8D-14 1.6D-13 1.6D-12 3.2D-11 2.1D-09 5.7D-11
 2.3D-17 4.1D-17 1.1D-16 4.6D-16 1.9D-15 1.1D-14 8.0D-14 8.7D-13 2.2D-11 2.2D-09



T = 1040. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.7D-11 1.1D-11 1.4D-12 2.9D-13 5.8D-14 1.6D-14 4.8D-15 1.2D-15 3.0D-16
 2.6D-10 1.9D-09 1.2D-10 1.4D-11 1.8D-12 4.1D-13 9.1D-14 2.4D-14 6.5D-15 1.4D-15
 3.8D-11 1.5D-10 2.0D-09 1.2D-10 1.4D-11 1.9D-12 4.2D-13 9.7D-14 2.6D-14 4.7D-15
 4.6D-12 1.8D-11 1.2D-10 2.0D-09 1.2D-10 1.3D-11 1.8D-12 4.0D-13 9.0D-14 1.9D-14
 7.8D-13 1.8D-12 1.1D-11 9.2D-11 2.0D-09 1.1D-10 1.1D-11 1.6D-12 3.5D-13 6.0D-14
 1.0D-13 2.7D-13 9.7D-13 6.8D-12 7.2D-11 2.1D-09 9.5D-11 9.3D-12 1.4D-12 2.3D-13
 1.6D-14 3.5D-14 1.3D-13 5.4D-13 4.3D-12 5.5D-11 2.1D-09 8.4D-11 7.6D-12 9.5D-13
 2.5D-15 4.7D-15 1.5D-14 6.3D-14 3.1D-13 2.7D-12 4.3D-11 2.1D-09 7.3D-11 5.1D-12
 3.0D-16 5.8D-16 1.8D-15 6.4D-15 3.2D-14 1.8D-13 1.7D-12 3.3D-11 2.1D-09 5.8D-11
 2.9D-17 5.1D-17 1.3D-16 5.4D-16 2.2D-15 1.3D-14 8.8D-14 9.4D-13 2.3D-11 2.2D-09



T = 1060. K
 ( 0, 0) ( 0, 1) ( 0, 2) ( 0, 3) ( 0, 4) ( 0, 5) ( 0, 6) ( 0, 7) ( 0, 8) ( 0, 9)
 1.9D-09 9.8D-11 1.1D-11 1.4D-12 3.1D-13 6.2D-14 1.7D-14 5.2D-15 1.4D-15 3.3D-16
